ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1015,1,0,60.004,1,637011235,0,0,0,21,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,the{SPACE}grocery{SPACE}line{ESCAPE},10447,363703,43,1,21
SPIN,1015,1,0,60.004,1,637011235,0,0,0,22,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,the{SPACE}war{SPACE}plane{SPACE}dropped{SPACE}{UPARROW}{LEFTARROW}a{SPACE}bomb{ENTER}the{SPACE}boy{SPACE}plays{SPACE}with{SPACE}a{SPACE}ball{ESCAPE},37700,404805,64,1,22
SPIN,1015,1,0,60.004,1,637011235,0,0,0,23,A180712_2T.wav,FATHER FORGOT the BREAD.   ,2Talker,TypeSPINProc,StimList,family{SPACE}she{SPACE}was{SPACE}trained{SPACE}by{SPACE}her{SPACE}coach{ESCAPE},14274,419860,12,1,23
SPIN,1015,1,0,60.004,1,637011235,0,0,0,24,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,the{SPACE}kitchen{SPACE}clock{SPACE}was{SPACE}wrong{ESCAPE},8507,430659,38,1,24
SPIN,1015,1,0,60.004,1,637011235,0,0,0,25,A181504_1T.wav,The SHOP CLOSED for LUNCH.   ,1T,TypeSPINProc,StimList,the{SPACE}football{SPACE}hit{SPACE}the{SPACE}goalpost{ESCAPE},8255,442906,52,1,25
SPIN,1015,1,0,60.004,1,637011235,0,0,0,26,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,the{SPACE}cloth{SPACE}dishcloth{SPACE}was{SPACE}very{SPACE}wet{ESCAPE},12942,457842,25,1,26
SPIN,1015,1,0,60.004,1,637011235,0,0,0,27,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,the{SPACE}janitor{SPACE}used{SPACE}a{SPACE}broom{ESCAPE},6603,465569,34,1,27
SPIN,1015,1,0,60.004,1,637011235,0,0,0,28,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,the{SPACE}car{SPACE}hit{SPACE}the{SPACE}wall{ESCAPE},5407,471689,32,1,28
SPIN,1015,1,0,60.004,1,637011235,0,0,0,29,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,the{SPACE}lady{SPACE}packed{SPACE}a{SPACE}bag{ESCAPE},6741,479040,28,1,29
SPIN,1015,1,0,60.004,1,637011235,0,0,0,30,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,the{SPACE}tiny{SPACE}baby{SPACE}was{SPACE}pretty{ENTER}bob{SPACE}wore{SPACE}a{SPACE}watch{ESCAPE},10929,492344,59,1,30
SPIN,1015,1,0,60.004,1,637011235,0,0,0,31,A180706_2T.wav,MOTHER GOT a SAUCEPAN.,2Talker,TypeSPINProc,StimList,linens{SPACE}my{SPACE}parents{SPACE}got{SPACE}the{SPACE}job{SPACE}family{ESCAPE},17824,511838,6,1,31
SPIN,1015,1,0,60.004,1,637011235,0,0,0,32,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,the{SPACE}driver{SPACE}started{SPACE}the{SPACE}engine{ESCAPE},8079,522542,53,1,32
SPIN,1015,1,0,60.004,1,637011235,0,0,0,33,A180907_8T.wav,The FIVE MEN are WORKING.    ,8Talker,TypeSPINProc,StimList,x{ESCAPE},8031,531877,23,1,33
SPIN,1015,1,0,60.004,1,637011235,0,0,0,34,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,the{SPACE}children{SPACE}dropped{SPACE}the{SPACE}bag{ESCAPE},10568,544796,1,1,34
SPIN,1015,1,0,60.004,1,637011235,0,0,0,35,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,the{SPACE}raincoat{SPACE}is{SPACE}hanging{SPACE}up{ESCAPE},7518,553196,58,1,35
SPIN,1015,1,0,60.004,1,637011235,0,0,0,36,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,they{SPACE}walked{SPACE}across{SPACE}the{SPACE}grass{SPACE}{ESCAPE},9307,566067,61,1,36
SPIN,1015,1,0,60.004,1,637011235,0,0,0,37,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,mother{SPACE}tied{SPACE}the{SPACE}string{ESCAPE},6572,573315,62,1,37
SPIN,1015,1,0,60.004,1,637011235,0,0,0,38,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,the{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{ESCAPE},6719,580562,30,1,38
SPIN,1015,1,0,60.004,1,637011235,0,0,0,39,A181503_1T.wav,HE is SUCKING his THUMB.   ,1T,TypeSPINProc,StimList,"he{SPACE}is{SPACE}sucking{SPACE}his{SPACE}thumb{ENTER}five{SPACE}cents{,}{SPACE}i{SPACE}wore{SPACE}a{SPACE}hat{SPACE}on{SPACE}my{SPACE}head{ESCAPE}",19188,600497,51,1,39
SPIN,1015,1,0,60.004,1,637011235,0,0,0,40,A180710_2T.wav,THEY had TWO EMPTY BOTTLES.   ,2Talker,TypeSPINProc,StimList,they{SPACE}had{SPACE}two{SPACE}empty{SPACE}bottles{ESCAPE},7947,609705,10,1,40
SPIN,1015,1,0,60.004,1,637011235,0,0,0,41,A180902_8T.wav,The YOUNG BOY LEFT HOME.   ,8Talker,TypeSPINProc,StimList,the{SPACE}young{SPACE}boy{SPACE}left{ESCAPE},7068,617192,18,1,41
SPIN,1015,1,0,60.004,1,637011235,0,0,0,42,A181005_SSN.wav,THEY FOLLOWED the PATH.   ,SSN,TypeSPINProc,StimList,they{SPACE}followed{SPACE}the{SPACE}path{ESCAPE},6348,625888,37,1,42
SPIN,1015,1,0,60.004,1,637011235,0,0,0,43,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,she{SPACE}stood{SPACE}near{SPACE}the{SPACE}window{ESCAPE},6736,633359,20,1,43
SPIN,1015,1,0,60.004,1,637011235,0,0,0,44,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,they{SPACE}washed{SPACE}in{SPACE}cold{SPACE}water{ESCAPE},7474,642863,7,1,44
SPIN,1015,1,0,60.004,1,637011235,0,0,0,45,A181013_SSN.wav,The SHIRTS are HANGING in the CLOSET.   ,SSN,TypeSPINProc,StimList,the{SPACE}shirts{SPACE}are{SPACE}hanging{SPACE}in{SPACE}the{SPACE}closet{ESCAPE},8116,653054,45,1,45
SPIN,1015,1,0,60.004,1,637011235,0,0,0,46,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,people{SPACE}wear{SPACE}scarves{SPACE}around{SPACE}their{SPACE}necks{ESCAPE},15764,670685,15,1,46
SPIN,1015,1,0,60.004,1,637011235,0,0,0,47,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,he{SPACE}listened{SPACE}to{SPACE}his{SPACE}father{ESCAPE},6727,679564,24,1,47
SPIN,1015,1,0,60.004,1,637011235,0,0,0,48,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,last{SPACE}night{SPACE}the{SPACE}war{SPACE}plane{SPACE}dropped{ESCAPE},13837,696123,2,1,48
SPIN,1015,1,0,60.004,1,637011235,0,0,0,49,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,the{SPACE}floor{SPACE}looked{SPACE}clean{ESCAPE},6152,705987,3,1,49
SPIN,1015,1,0,60.004,1,637011235,0,0,0,50,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,the{SPACE}ground{SPACE}was{SPACE}very{SPACE}hard{ESCAPE},12462,721130,46,1,50
SPIN,1015,1,0,60.004,1,637011235,0,0,0,51,A181007_SSN.wav,The DOG JUMPED ON the CHAIR.   ,SSN,TypeSPINProc,StimList,the{SPACE}dog{SPACE}jumped{SPACE}on{SPACE}the{SPACE}chair{ESCAPE},8079,731313,39,1,51
SPIN,1015,1,0,60.004,1,637011235,0,0,0,52,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,the{SPACE}bucket{'}s{SPACE}full{SPACE}of{SPACE}water{ESCAPE},9340,742857,47,1,52
SPIN,1015,1,0,60.004,1,637011235,0,0,0,53,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,they{SPACE}are{SPACE}riding{SPACE}their{SPACE}bicycles{ESCAPE},8553,753352,42,1,53
SPIN,1015,1,0,60.004,1,637011235,0,0,0,54,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,the{SPACE}dinner{SPACE}plate{SPACE}was{SPACE}hot{ESCAPE},7723,763655,29,1,54
SPIN,1015,1,0,60.004,1,637011235,0,0,0,55,A181003_SSN.wav,THEY SAT on a WOODEN BENCH.   ,SSN,TypeSPINProc,StimList,they{SPACE}sat{SPACE}on{SPACE}the{SPACE}roof{SPACE}lounge{ESCAPE},9021,773919,35,1,55
SPIN,1015,1,0,60.004,1,637011235,0,0,0,56,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,eight{SPACE}balls{SPACE}a{SPACE}day{SPACE}they{SPACE}sat{ESCAPE},11027,786958,22,1,56
SPIN,1015,1,0,60.004,1,637011235,0,0,0,57,A181008_SSN.wav,SOMEONE is CROSSING the ROAD.   ,SSN,TypeSPINProc,StimList,someone{SPACE}was{SPACE}crossing{SPACE}the{SPACE}road{ESCAPE},7146,796093,40,1,57
SPIN,1015,1,0,60.004,1,637011235,0,0,0,58,A180705_2T.wav,The FRUIT IS on the GROUND.   ,2Talker,TypeSPINProc,StimList,the{SPACE}fruit{SPACE}is{SPACE}on{SPACE}the{SPACE}ground{ESCAPE},9641,807637,5,1,58
SPIN,1015,1,0,60.004,1,637011235,0,0,0,59,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,the{SPACE}daughter{SPACE}set{SPACE}the{SPACE}table{ESCAPE},6745,815324,60,1,59
SPIN,1015,1,0,60.004,1,637011235,0,0,0,60,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,the{SPACE}train{SPACE}stops{SPACE}at{SPACE}the{SPACE}station{SPACE}{SPACE}{SPACE}{SPACE}{SPACE}{SPACE}{SPACE}apple{SPACE}pie{ESCAPE},13053,830715,63,1,60
SPIN,1015,1,0,60.004,1,637011235,0,0,0,61,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}chicken{SPACE}laid{SPACE}some{SPACE}eggs{ESCAPE},8138,841499,48,1,61
SPIN,1015,1,0,60.004,1,637011235,0,0,0,62,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,the{SPACE}orange{SPACE}was{SPACE}very{SPACE}sweet{SPACE}{ESCAPE},9319,852162,14,1,62
SPIN,1015,1,0,60.004,1,637011235,0,0,0,63,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,the{SPACE}bus{SPACE}left{SPACE}early{ESCAPE},6249,861058,9,1,63
SPIN,1015,1,0,60.004,1,637011235,0,0,0,64,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,the{SPACE}dish{SPACE}towel{SPACE}was{SPACE}by{SPACE}the{SPACE}sink{ESCAPE},7784,869993,33,1,64
