ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,13,A181502_1T.wav,The OVEN is TOO HOT.,1T,TypeSPINProc,StimList,the{SPACE}oven{SPACE}is{SPACE}too{SPACE}hot{ESCAPE},5690,228419,50,1,13
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,14,A180716_2T.wav,The NEW ROAD is on the MAP.   ,2Talker,TypeSPINProc,StimList,she{SPACE}wrote{SPACE}their{SPACE}neck{ESCAPE},10606,239691,16,1,14
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,15,A181008_SSN.wav,SOMEONE is CROSSING the ROAD.   ,SSN,TypeSPINProc,StimList,someone{SPACE}is{SPACE}crossing{SPACE}the{SPACE}road{ESCAPE},6864,248011,40,1,15
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,16,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,they{SPACE}are{SPACE}climbing{SPACE}the{SPACE}tree{ESCAPE},7053,257059,19,1,16
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,17,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,{ESCAPE},6359,264122,22,1,17
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,18,A180907_8T.wav,The FIVE MEN are WORKING.    ,8Talker,TypeSPINProc,StimList,sports{ESCAPE},4610,269714,23,1,18
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,19,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,the{SPACE}dinner{SPACE}plate{SPACE}is{SPACE}hot{ESCAPE},5637,276146,29,1,19
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,20,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,the{SPACE}carpet{SPACE}rug{ESCAPE},5094,282426,32,1,20
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,21,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,ball{ESCAPE},5139,288394,11,1,21
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,22,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,the{SPACE}children{SPACE}dropped{SPACE}the{SPACE}bag{ESCAPE},7405,296682,1,1,22
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,23,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,they{SPACE}walked{SPACE}across{SPACE}the{SPACE}grass{ESCAPE},8708,306377,61,1,23
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,24,A181508_1T.wav,SHE BUMPED her HEAD.   ,1T,TypeSPINProc,StimList,she{SPACE}bumped{SPACE}her{SPACE}head{ESCAPE},4965,314329,56,1,24
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,25,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,dish{SPACE}water{ESCAPE},6673,321809,25,1,25
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,26,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,the{SPACE}tiny{SPACE}baby{SPACE}was{SPACE}{SHIFT}precious{ESCAPE},15912,338505,59,1,26
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,27,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,the{SPACE}child{SPACE}drinks{SPACE}milk{ESCAPE},5872,348168,31,1,27
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,28,A180706_2T.wav,MOTHER GOT a SAUCEPAN.,2Talker,TypeSPINProc,StimList,mother{SPACE}got{SPACE}child{ESCAPE},5136,354072,6,1,28
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,29,A181503_1T.wav,HE is SUCKING his THUMB.   ,1T,TypeSPINProc,StimList,he{SPACE}is{SPACE}sucking{SPACE}his{SPACE}thumb{ESCAPE},5315,360040,51,1,29
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,30,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,team{ESCAPE},4891,365488,27,1,30
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,31,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,the{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{ESCAPE},5324,371360,30,1,31
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,32,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,the{SPACE}bucket{SPACE}is{SPACE}full{SPACE}of{SPACE}water{ESCAPE},5599,377424,47,1,32
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,33,A181009_SSN.wav,The MAILMAN BROUGHT a LETTER.   ,SSN,TypeSPINProc,StimList,the{SPACE}mailman{SPACE}brought{SPACE}a{SPACE}letter{ESCAPE},7359,385256,41,1,33
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,34,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,the{SPACE}groud{SPACE}was{SPACE}very{SPACE}hard{ESCAPE},5614,391519,46,1,34
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,35,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,scarring{ESCAPE},6522,398767,15,1,35
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,36,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,the{SPACE}driver{SPACE}started{SPACE}the{SPACE}engine{ESCAPE},12709,412127,53,1,36
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,37,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,they{SPACE}washed{SPACE}in{SPACE}cold{SPACE}water{ESCAPE},5842,420775,7,1,37
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,38,A180704_2T.wav,SHE FOUND her PURSE.,2Talker,TypeSPINProc,StimList,she{SPACE}found{SPACE}her{SPACE}purse{ESCAPE},4209,425599,4,1,38
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,39,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,the{SPACE}brook{SPACE}is{SPACE}lively{ESCAPE},6077,432255,43,1,39
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,40,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,last{SPACE}night{SPACE}the{SPACE}dog{SPACE}came{SPACE}back{ESCAPE},8182,440966,2,1,40
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,41,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,orange{SPACE}was{SPACE}a{SPACE}cup{SPACE}of{SPACE}coffee{ESCAPE},13398,454974,14,1,41
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,42,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,they{SPACE}met{SPACE}some{SPACE}friends{ESCAPE},5307,460830,57,1,42
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,43,A181007_SSN.wav,The DOG JUMPED ON the CHAIR.   ,SSN,TypeSPINProc,StimList,the{SPACE}dog{SPACE}jumped{SPACE}out{SPACE}of{SPACE}the{SPACE}chair{ESCAPE},6359,467638,39,1,43
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,44,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,the{SPACE}daughter{SPACE}set{SPACE}the{SPACE}table{ESCAPE},7026,475278,60,1,44
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,45,A180708_2T.wav,The YOUNG PEOPLE are DANCING.,2Talker,TypeSPINProc,StimList,the{SPACE}young{SPACE}people{SPACE}are{SPACE}dancing{ESCAPE},6075,488141,8,1,45
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,46,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,the{SPACE}janitor{SPACE}used{SPACE}a{SPACE}broom{ESCAPE},5975,495581,34,1,46
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,47,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,some{SPACE}nice{SPACE}people{SPACE}are{SPACE}coming{ESCAPE},5363,502093,55,1,47
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,48,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,the{SPACE}kitchen{SPACE}clock{SPACE}is{SPACE}wrong{ESCAPE},6085,508821,38,1,48
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,49,A180905_8T.wav,The TABLE has THREE LEGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}table{SPACE}has{SPACE}three{SPACE}legs{ESCAPE},6175,515517,21,1,49
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,50,A180901_8T.wav,The BOOK TELLS a STORY.   ,8Talker,TypeSPINProc,StimList,the{SPACE}book{SPACE}store{ESCAPE},4487,522404,17,1,50
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,51,A181013_SSN.wav,The SHIRTS are HANGING in the CLOSET.   ,SSN,TypeSPINProc,StimList,the{SPACE}shirts{SPACE}are{SPACE}hanging{SPACE}in{SPACE}the{SPACE}closet{ESCAPE},6697,529636,45,1,51
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,52,A180710_2T.wav,THEY had TWO EMPTY BOTTLES.   ,2Talker,TypeSPINProc,StimList,they{SPACE}had{SPACE}two{SPACE}empty{SPACE}bottles{ESCAPE},6405,536468,10,1,52
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,53,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,we{SPACE}listened{SPACE}to{SPACE}his{SPACE}something{ESCAPE},10900,547836,24,1,53
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,54,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,the{SPACE}lady{SPACE}packed{SPACE}a{SPACE}bag{ESCAPE},6398,554828,28,1,54
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,55,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,the{SPACE}boy{SPACE}hurried{SPACE}to{SPACE}school{ESCAPE},5440,563196,54,1,55
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,56,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}chicken{SPACE}laid{SPACE}some{SPACE}eggs{ESCAPE},7488,571283,48,1,56
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,57,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,the{SPACE}bus{SPACE}left{SPACE}early{ESCAPE},3764,575651,9,1,57
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,58,A181012_SSN.wav,The MILK was by the FRONT DOOR.   ,SSN,TypeSPINProc,StimList,the{SPACE}milk{SPACE}is{SPACE}by{SPACE}the{SPACE}front{SPACE}door{ESCAPE},5771,581795,44,1,58
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,59,A180712_2T.wav,FATHER FORGOT the BREAD.   ,2Talker,TypeSPINProc,StimList,the{SPACE}father{SPACE}got{SPACE}the{SPACE}bread{ESCAPE},5108,587355,12,1,59
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,60,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,the{SPACE}dish{SPACE}towel{SPACE}is{SPACE}by{SPACE}the{SPACE}sink{ESCAPE},5946,594115,33,1,60
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,61,A181004_SSN.wav,The GOOD BOY is HELPING.   ,SSN,TypeSPINProc,StimList,the{SPACE}good{SPACE}boy{SPACE}is{SPACE}helping{ESCAPE},4690,599299,36,1,61
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,62,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,they{SPACE}are{SPACE}riding{SPACE}their{SPACE}bicycles{ESCAPE},8670,609051,42,1,62
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,63,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,the{SPACE}rain{SPACE}coat{SPACE}is{SPACE}hanging{SPACE}up{ESCAPE},5343,616218,58,1,63
SPIN,1006,1,0,59.942,1,1806130405,0,0,0,64,A181003_SSN.wav,THEY SAT on a WOODEN BENCH.   ,SSN,TypeSPINProc,StimList,they{SPACE}sat{SPACE}on{SPACE}the{SPACE}ledge{ESCAPE},5328,622442,35,1,64
