ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2015,1,0,60.004,1,447438859,0,0,0,17,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,pigeon{SPACE}frog{SPACE}{ESCAPE},26648,387093,38,1,17
SPIN,2015,1,0,60.004,1,447438859,0,0,0,18,A181009_SSN.wav,The MAILMAN BROUGHT a LETTER.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}mail{-}man{SPACE}dropped{SPACE}the{SPACE}letter{ESCAPE},14206,401932,41,1,18
SPIN,2015,1,0,60.004,1,447438859,0,0,0,19,A181508_1T.wav,SHE BUMPED her HEAD.   ,1T,TypeSPINProc,StimList,{SHIFT}{SHIFT}Mini{SPACE}just{SPACE}start{SPACE}the{SPACE}day{ESCAPE},25003,427362,56,1,19
SPIN,2015,1,0,60.004,1,447438859,0,0,0,20,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,{SHIFT}I{SPACE}wore{SPACE}the{SPACE}hat{SPACE}on{SPACE}my{SPACE}head{ESCAPE},12683,440474,3,1,20
SPIN,2015,1,0,60.004,1,447438859,0,0,0,21,A181013_SSN.wav,The SHIRTS are HANGING in the CLOSET.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}shirts{SPACE}are{SPACE}hanging{SPACE}in{SPACE}the{SPACE}closet{ESCAPE},14784,455857,45,1,21
SPIN,2015,1,0,60.004,1,447438859,0,0,0,22,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,"{SHIFT}For{SPACE}desert{,}{SPACE}he{SPACE}had{SPACE}apple{SPACE}pie{ESCAPE}",16944,473400,63,1,22
SPIN,2015,1,0,60.004,1,447438859,0,0,0,23,A180712_2T.wav,FATHER FORGOT the BREAD.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}team{SPACE}was{SPACE}trained{SPACE}by{SPACE}the{SPACE}coach{ESCAPE},8946,483151,12,1,23
SPIN,2015,1,0,60.004,1,447438859,0,0,0,24,A181004_SSN.wav,The GOOD BOY is HELPING.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}good{SPACE}boy{SPACE}is{SPACE}helping{ESCAPE},9420,493007,36,1,24
SPIN,2015,1,0,60.004,1,447438859,0,0,0,25,A180907_8T.wav,The FIVE MEN are WORKING.    ,8Talker,TypeSPINProc,StimList,{SHIFT}X{ESCAPE},7630,501350,23,1,25
SPIN,2015,1,0,60.004,1,447438859,0,0,0,26,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}closet{SPACE}{ESCAPE},10060,512013,25,1,26
SPIN,2015,1,0,60.004,1,447438859,0,0,0,27,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}lady{SPACE}packed{SPACE}her{SPACE}bag{ESCAPE},8093,520629,28,1,27
SPIN,2015,1,0,60.004,1,447438859,0,0,0,28,A181501_1T.wav,A MAN is TURNING the FAUCET.   ,1T,TypeSPINProc,StimList,{SHIFT}Birds{SPACE}nest{SPACE}in{SPACE}trees{ESCAPE},11902,533204,49,1,28
SPIN,2015,1,0,60.004,1,447438859,0,0,0,29,A180708_2T.wav,The YOUNG PEOPLE are DANCING.,2Talker,TypeSPINProc,StimList,rain{SPACE}fall{ESCAPE},11355,544923,8,1,29
SPIN,2015,1,0,60.004,1,447438859,0,0,0,30,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}ground{SPACE}is{SPACE}very{SPACE}hot{ESCAPE},7807,553107,46,1,30
SPIN,2015,1,0,60.004,1,447438859,0,0,0,31,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,{SHIFT}X{ESCAPE},6506,559923,27,1,31
SPIN,2015,1,0,60.004,1,447438859,0,0,0,32,A180905_8T.wav,The TABLE has THREE LEGS.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}table{SPACE}has{SPACE}three{SPACE}legs{ESCAPE},10384,571034,21,1,32
SPIN,2015,1,0,60.004,1,447438859,0,0,0,33,A180716_2T.wav,The NEW ROAD is on the MAP.   ,2Talker,TypeSPINProc,StimList,{SHIFT}They{SPACE}are{SPACE}not{ESCAPE},11219,582601,16,1,33
SPIN,2015,1,0,60.004,1,447438859,0,0,0,34,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,"{SHIFT}Ball{SPACE}wall{SPACE}will{SPACE}walk{SPACE}on{SPACE}the{SPACE}street{,}{SPACE}elephant{ESCAPE}",44563,627895,59,1,34
SPIN,2015,1,0,60.004,1,447438859,0,0,0,35,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,"{SHIFT}{SHIFT}{SHIFT}Anna{SPACE}had{SPACE}mother{SPACE}and{SPACE}father{,}{SPACE}she{SPACE}made{SPACE}the{ESCAPE}",25300,653645,57,1,35
SPIN,2015,1,0,60.004,1,447438859,0,0,0,36,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}janitor{SPACE}used{SPACE}the{ESCAPE},12519,666780,34,1,36
SPIN,2015,1,0,60.004,1,447438859,0,0,0,37,A181504_1T.wav,The SHOP CLOSED for LUNCH.   ,1T,TypeSPINProc,StimList,"{SHIFT}First{,}{SPACE}he{SPACE}drinks{SPACE}the{SPACE}orange{SPACE}juice{ESCAPE}",18683,686243,52,1,37
SPIN,2015,1,0,60.004,1,447438859,0,0,0,38,A181012_SSN.wav,The MILK was by the FRONT DOOR.   ,SSN,TypeSPINProc,StimList,{SHIFT}{SHIFT}The{SPACE}milk{SPACE}is{SPACE}by{SPACE}the{SPACE}front{SPACE}door{ESCAPE},10744,697386,44,1,38
SPIN,2015,1,0,60.004,1,447438859,0,0,0,39,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,{SHIFT}Wears{SPACE}scarfs{SPACE}on{SPACE}the{SPACE}neck{ESCAPE},36429,734120,62,1,39
SPIN,2015,1,0,60.004,1,447438859,0,0,0,40,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,{SHIFT}He{SPACE}listens{SPACE}to{SPACE}his{SPACE}father{ESCAPE},7733,742456,24,1,40
SPIN,2015,1,0,60.004,1,447438859,0,0,0,41,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{ESCAPE},7308,750047,30,1,41
SPIN,2015,1,0,60.004,1,447438859,0,0,0,42,A180704_2T.wav,SHE FOUND her PURSE.,2Talker,TypeSPINProc,StimList,{SHIFT}Wear{SPACE}my{SPACE}hat{SPACE}on{SPACE}my{SPACE}head{ESCAPE},16732,767070,4,1,42
SPIN,2015,1,0,60.004,1,447438859,0,0,0,43,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,{SHIFT}Orange{SPACE}juice{ESCAPE},8231,775718,11,1,43
SPIN,2015,1,0,60.004,1,447438859,0,0,0,44,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}chicken{SPACE}lays{SPACE}eggs{ESCAPE},9160,785413,48,1,44
SPIN,2015,1,0,60.004,1,447438859,0,0,0,45,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}door{SPACE}man{SPACE}left{ESCAPE},12445,798164,43,1,45
SPIN,2015,1,0,60.004,1,447438859,0,0,0,46,A180710_2T.wav,THEY had TWO EMPTY BOTTLES.   ,2Talker,TypeSPINProc,StimList,two{SPACE}open{SPACE}bottles{ESCAPE},10954,809956,10,1,46
SPIN,2015,1,0,60.004,1,447438859,0,0,0,47,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,"quarter{SHIFT}{LEFTARROW}{LEFTARROW}{'}s{SPACE}worth{SPACE}25{SPACE}cents{,}{SPACE}{SHIFT}I{SPACE}wear{SPACE}my{SPACE}hat{ESCAPE}",67773,878424,61,1,47
SPIN,2015,1,0,60.004,1,447438859,0,0,0,48,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,{SHIFT}{SHIFT}Buckets{SPACE}hold{SPACE}water{ESCAPE},11254,889935,47,1,48
SPIN,2015,1,0,60.004,1,447438859,0,0,0,49,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,arrest{ESCAPE},6362,897159,20,1,49
SPIN,2015,1,0,60.004,1,447438859,0,0,0,50,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,{SHIFT}X{ESCAPE},5897,903710,22,1,50
SPIN,2015,1,0,60.004,1,447438859,0,0,0,51,A181502_1T.wav,The OVEN is TOO HOT.,1T,TypeSPINProc,StimList,{SHIFT}Monday{SPACE}is{SPACE}first{SPACE}day{SPACE}of{SPACE}the{SPACE}week{ESCAPE},7895,911974,50,1,51
SPIN,2015,1,0,60.004,1,447438859,0,0,0,52,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}war{-}plane{SPACE}dropped{ESCAPE},16318,928597,2,1,52
SPIN,2015,1,0,60.004,1,447438859,0,0,0,53,A181007_SSN.wav,The DOG JUMPED ON the CHAIR.   ,SSN,TypeSPINProc,StimList,{SHIFT}{SHIFT}The{SPACE}dog{SPACE}jumped{SPACE}off{SPACE}the{SPACE}chair{ESCAPE},12365,941276,39,1,53
SPIN,2015,1,0,60.004,1,447438859,0,0,0,54,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,{SHIFT}{SHIFT}War{SPACE}grain{.}{SPACE}{SHIFT}Monday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{ESCAPE},32124,974034,58,1,54
SPIN,2015,1,0,60.004,1,447438859,0,0,0,55,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,{SHIFT}Feburary{SPACE}has{SPACE}28{SPACE}days{ESCAPE},18523,993081,7,1,55
SPIN,2015,1,0,60.004,1,447438859,0,0,0,56,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,{SHIFT}They{SPACE}are{SPACE}riding{SPACE}the{SPACE}bicycles{ESCAPE},17202,1011576,42,1,56
SPIN,2015,1,0,60.004,1,447438859,0,0,0,57,A180902_8T.wav,The YOUNG BOY LEFT HOME.   ,8Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}war{SPACE}ship{ESCAPE},10278,1022167,18,1,57
SPIN,2015,1,0,60.004,1,447438859,0,0,0,58,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}car{SPACE}hit{SPACE}the{SPACE}wall{ESCAPE},5710,1028183,32,1,58
SPIN,2015,1,0,60.004,1,447438859,0,0,0,59,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,elephant{SPACE}is{SPACE}begging{SPACE}for{SPACE}desert{ESCAPE},11955,1040710,54,1,59
SPIN,2015,1,0,60.004,1,447438859,0,0,0,60,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,{SHIFT}has{SPACE}a{SPACE}cup{SPACE}of{SPACE}coffee{ESCAPE},13015,1054053,14,1,60
SPIN,2015,1,0,60.004,1,447438859,0,0,0,61,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,{SHIFT}They{SPACE}his{SPACE}cocktail{ESCAPE},20153,1074940,29,1,61
SPIN,2015,1,0,60.004,1,447438859,0,0,0,62,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,{SHIFT}Monday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{SPACE}of{SPACE}the{SPACE}week{ESCAPE},7195,1082764,9,1,62
SPIN,2015,1,0,60.004,1,447438859,0,0,0,63,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,loud{ESCAPE},5031,1088483,19,1,63
SPIN,2015,1,0,60.004,1,447438859,0,0,0,64,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,{SHIFT}People{SPACE}wear{SPACE}shoes{SPACE}on{SPACE}their{SPACE}feet{.}{SPACE}{SHIFT}A{SPACE}quarter{SPACE}is{ESCAPE},19144,1107946,53,1,64
