ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2016,1,0,60.003,1,941328980,0,0,0,21,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,x{ESCAPE},8551,432254,27,1,21
SPIN,2016,1,0,60.003,1,941328980,0,0,0,22,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,the{SPACE}feburary{SPACE}has{SPACE}28{SPACE}days{ESCAPE},24935,458237,7,1,22
SPIN,2016,1,0,60.003,1,941328980,0,0,0,23,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,x{ESCAPE},8397,467348,2,1,23
SPIN,2016,1,0,60.003,1,941328980,0,0,0,24,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,they{SPACE}wash{SPACE}the{SPACE}dishes{ESCAPE},16290,484307,25,1,24
SPIN,2016,1,0,60.003,1,941328980,0,0,0,25,A180705_2T.wav,The FRUIT IS on the GROUND.   ,2Talker,TypeSPINProc,StimList,our{SPACE}roof{SPACE}is{SPACE}on{SPACE}the{SPACE}ground{ESCAPE},22066,507082,5,1,25
SPIN,2016,1,0,60.003,1,941328980,0,0,0,26,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,monday{SPACE}is{SPACE}the{SPACE}first{ESCAPE},20950,528649,58,1,26
SPIN,2016,1,0,60.003,1,941328980,0,0,0,27,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,x{ESCAPE},4608,533905,22,1,27
SPIN,2016,1,0,60.003,1,941328980,0,0,0,28,A181501_1T.wav,A MAN is TURNING the FAUCET.   ,1T,TypeSPINProc,StimList,birds{SPACE}have{SPACE}their{SPACE}nest{SPACE}in{SPACE}trees{ESCAPE},20284,554864,49,1,28
SPIN,2016,1,0,60.003,1,941328980,0,0,0,29,A180704_2T.wav,SHE FOUND her PURSE.,2Talker,TypeSPINProc,StimList,where{SPACE}is{SPACE}my{SPACE}hat{ESCAPE},8507,563903,4,1,29
SPIN,2016,1,0,60.003,1,941328980,0,0,0,30,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,the{SPACE}genetor{SPACE}was{SPACE}too{SPACE}rude{ESCAPE},26826,591422,34,1,30
SPIN,2016,1,0,60.003,1,941328980,0,0,0,31,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,they{SPACE}have{SPACE}a{SPACE}few{SPACE}in{SPACE}the{SPACE}pocket{ESCAPE},20871,612965,9,1,31
SPIN,2016,1,0,60.003,1,941328980,0,0,0,32,A180902_8T.wav,The YOUNG BOY LEFT HOME.   ,8Talker,TypeSPINProc,StimList,not{SPACE}sure{SPACE}where{SPACE}is{SPACE}the{SPACE}young{SPACE}boy{ESCAPE},58366,672026,18,1,32
SPIN,2016,1,0,60.003,1,941328980,0,0,0,33,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,he{SPACE}goes{SPACE}left{ESCAPE},8313,680969,43,1,33
SPIN,2016,1,0,60.003,1,941328980,0,0,0,34,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,elephant{SPACE}is{SPACE}being{SPACE}for{SPACE}desert{ESCAPE},31561,713167,54,1,34
SPIN,2016,1,0,60.003,1,941328980,0,0,0,35,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,he{SPACE}had{SPACE}apple{SPACE}pie{ESCAPE},8666,722487,60,1,35
SPIN,2016,1,0,60.003,1,941328980,0,0,0,36,A180713_2T.wav,The GIRL has a PICTURE BOOK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}girl{SPACE}has{SPACE}vegetable{ESCAPE},16721,739958,13,1,36
SPIN,2016,1,0,60.003,1,941328980,0,0,0,37,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}chicken{SPACE}lives{SPACE}in{SPACE}eggs{ESCAPE},20696,761349,48,1,37
SPIN,2016,1,0,60.003,1,941328980,0,0,0,38,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,the{SPACE}ground{SPACE}is{SPACE}very{SPACE}hard{ESCAPE},7935,770220,46,1,38
SPIN,2016,1,0,60.003,1,941328980,0,0,0,39,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,people{SPACE}wear{SPACE}shoes{SPACE}on{SPACE}their{SPACE}feet{ESCAPE},12218,782820,3,1,39
SPIN,2016,1,0,60.003,1,941328980,0,0,0,40,A181503_1T.wav,HE is SUCKING his THUMB.   ,1T,TypeSPINProc,StimList,i{SPACE}wear{SPACE}my{SPACE}hat{SPACE}on{SPACE}my{SPACE}head{ESCAPE},11628,794995,51,1,40
SPIN,2016,1,0,60.003,1,941328980,0,0,0,41,A181005_SSN.wav,THEY FOLLOWED the PATH.   ,SSN,TypeSPINProc,StimList,they{SPACE}follow{SPACE}the{SPACE}path{ESCAPE},6926,802243,37,1,41
SPIN,2016,1,0,60.003,1,941328980,0,0,0,42,A181004_SSN.wav,The GOOD BOY is HELPING.   ,SSN,TypeSPINProc,StimList,the{SPACE}good{SPACE}boy{SPACE}helps{SPACE}people{ESCAPE},12598,815498,36,1,42
SPIN,2016,1,0,60.003,1,941328980,0,0,0,43,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,you{SPACE}listen{SPACE}to{SPACE}his{SPACE}voice{ESCAPE},16362,832761,24,1,43
SPIN,2016,1,0,60.003,1,941328980,0,0,0,44,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,they{SPACE}are{SPACE}writing{SPACE}on{SPACE}bicycles{ESCAPE},20024,853672,42,1,44
SPIN,2016,1,0,60.003,1,941328980,0,0,0,45,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,{CAPSLOCK}P{CAPSLOCK}eople{SPACE}wear{SPACE}shoes{SPACE}on{SPACE}their{SPACE}feet{ESCAPE},16553,870983,53,1,45
SPIN,2016,1,0,60.003,1,941328980,0,0,0,46,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,kitchen{SHIFT}{QUOTE}s{SPACE}floor{SPACE}is{SPACE}brown{ESCAPE},32780,904309,38,1,46
SPIN,2016,1,0,60.003,1,941328980,0,0,0,47,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,he{SPACE}meets{SPACE}at{SPACE}the{SPACE}breakfast{ESCAPE},20212,925140,55,1,47
SPIN,2016,1,0,60.003,1,941328980,0,0,0,48,A180905_8T.wav,The TABLE has THREE LEGS.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}table{SPACE}has{SPACE}three{SPACE}legs{ESCAPE},9792,936268,21,1,48
SPIN,2016,1,0,60.003,1,941328980,0,0,0,49,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,{CAPSLOCK}{CAPSLOCK}{CAPSLOCK}I{CAPSLOCK}t{SPACE}is{SPACE}hard{SPACE}to{SPACE}hear{SPACE}in{SPACE}the{SPACE}closet{ESCAPE},22501,959410,14,1,49
SPIN,2016,1,0,60.003,1,941328980,0,0,0,50,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}child{SPACE}drinks{ESCAPE},11769,972194,31,1,50
SPIN,2016,1,0,60.003,1,941328980,0,0,0,51,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}dinner{SPACE}{LEFTBRACKET}plate{SPACE}is{SPACE}hot{ESCAPE},14270,987177,29,1,51
SPIN,2016,1,0,60.003,1,941328980,0,0,0,52,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}trian{SPACE}ids{SPACE}moving{SPACE}fast{ESCAPE},18269,1007392,30,1,52
SPIN,2016,1,0,60.003,1,941328980,0,0,0,53,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,x{ESCAPE},12306,1020495,19,1,53
SPIN,2016,1,0,60.003,1,941328980,0,0,0,54,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}train{SPACE}stops{SPACE}at{SPACE}the{SPACE}station{ESCAPE},24457,1045862,63,1,54
SPIN,2016,1,0,60.003,1,941328980,0,0,0,55,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}children{SPACE}drops{SPACE}his{SPACE}bag{ESCAPE},11772,1058325,1,1,55
SPIN,2016,1,0,60.003,1,941328980,0,0,0,56,A181009_SSN.wav,The MAILMAN BROUGHT a LETTER.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}mail{SPACE}has{SPACE}no{SPACE}letter{ESCAPE},13871,1072740,41,1,56
SPIN,2016,1,0,60.003,1,941328980,0,0,0,57,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,x{ESCAPE},11333,1084852,57,1,57
SPIN,2016,1,0,60.003,1,941328980,0,0,0,58,A181502_1T.wav,The OVEN is TOO HOT.,1T,TypeSPINProc,StimList,{CAPSLOCK}M{CAPSLOCK}onday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{SPACE}of{SPACE}the{SPACE}week{ESCAPE},12440,1098475,50,1,58
SPIN,2016,1,0,60.003,1,941328980,0,0,0,59,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}dish{SPACE}towel{SPACE}is{SPACE}by{SPACE}the{SPACE}seat{ESCAPE},16394,1115178,33,1,59
SPIN,2016,1,0,60.003,1,941328980,0,0,0,60,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}car{SPACE}hit{SPACE}the{SPACE}wall{ESCAPE},11405,1127105,32,1,60
SPIN,2016,1,0,60.003,1,941328980,0,0,0,61,A181007_SSN.wav,The DOG JUMPED ON the CHAIR.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}dog{SPACE}jumped{SPACE}on{SPACE}a{SPACE}chair{ESCAPE},17991,1145440,39,1,61
SPIN,2016,1,0,60.003,1,941328980,0,0,0,62,A180708_2T.wav,The YOUNG PEOPLE are DANCING.,2Talker,TypeSPINProc,StimList,{CAPSLOCK}H{CAPSLOCK}ave{SPACE}you{SPACE}heard{SPACE}any{SPACE}news{SHIFT}{?}{ESCAPE},23898,1169679,8,1,62
SPIN,2016,1,0,60.003,1,941328980,0,0,0,63,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,{CAPSLOCK}T{CAPSLOCK}he{SPACE}war{SPACE}plane{SPACE}droped{SPACE}the{SPACE}ball{ESCAPE},30397,1200494,64,1,63
SPIN,2016,1,0,60.003,1,941328980,0,0,0,64,A180907_8T.wav,The FIVE MEN are WORKING.    ,8Talker,TypeSPINProc,StimList,x{ESCAPE},6753,1207565,23,1,64
