ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,35,A180704_2T.wav,SHE FOUND her PURSE.,2Talker,TypeSPINProc,StimList,wear{SPACE}my{SPACE}hat{SPACE}on{SPACE}my{SPACE}head{SPACE}in{SPACE}spring{ESCAPE},16231,756387,4,1,35
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,36,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,kids{SPACE}a{SPACE}ring{ESCAPE},12127,769698,20,1,36
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,37,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,the{SPACE}lady{SPACE}packed{SPACE}her{SPACE}bags{ESCAPE},10947,782001,28,1,37
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,38,A181009_SSN.wav,The MAILMAN BROUGHT a LETTER.   ,SSN,TypeSPINProc,StimList,the{SPACE}mailman{SPACE}a{SPACE}letter{ESCAPE},11879,795065,41,1,38
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,39,A180910_8T.wav,THEY WENT on a VACATION.   ,SSN,TypeSPINProc,StimList,they{SPACE}went{SPACE}on{SPACE}vacation{ESCAPE},8344,804296,26,1,39
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,40,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,he{SPACE}broke{SPACE}his{SPACE}leg{ESCAPE},8314,813632,43,1,40
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,41,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,last{SPACE}night{SPACE}we{SPACE}had{SPACE}beef{SPACE}for{SPACE}dinner{ESCAPE},17077,831695,2,1,41
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,42,A180708_2T.wav,The YOUNG PEOPLE are DANCING.,2Talker,TypeSPINProc,StimList,{SHIFT}rain{SPACE}falls{ESCAPE},29101,861901,8,1,42
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,43,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,{SHIFT}I{SPACE}like{SPACE}to{SPACE}start{SPACE}the{SPACE}day{SPACE}with{SPACE}a{SPACE}cup{SPACE}of{SPACE}coffee{ESCAPE},17806,883004,14,1,43
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,44,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,the{SPACE}boy{SPACE}is{SPACE}helpping{SPACE}his{SPACE}mother{SPACE}and{SPACE}his{SPACE}father{ESCAPE},21507,906154,1,1,44
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,45,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,has{SPACE}28{SPACE}days{ESCAPE},11971,919017,55,1,45
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,46,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,helpping{SPACE}his{SPACE}mother{SPACE}and{SPACE}father{SPACE}she{SPACE}made{SPACE}the{SPACE}bed{ESCAPE},19380,939608,57,1,46
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,47,A181005_SSN.wav,THEY FOLLOWED the PATH.   ,SSN,TypeSPINProc,StimList,they{SPACE}followed{SPACE}the{SPACE}path{ESCAPE},8987,949464,37,1,47
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,48,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,bob{SPACE}wore{SPACE}a{SPACE}watch{SPACE}on{SPACE}his{SPACE}wrist{SPACE}{ESCAPE},62423,1012916,59,1,48
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,49,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,is{SPACE}worth{SPACE}25{SPACE}cense{SPACE}{SHIFT}I{SPACE}wore{SPACE}my{SPACE}hat{ESCAPE},24760,1040066,61,1,49
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,50,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,the{SPACE}carpet{ESCAPE},7792,1048930,32,1,50
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,51,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,is{SPACE}yellow{SPACE}people{SPACE}wear{SPACE}scarves{SPACE}around{SPACE}their{SPACE}necks{ESCAPE},20849,1070720,15,1,51
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,52,A180713_2T.wav,The GIRL has a PICTURE BOOK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}birds{SPACE}build{SPACE}their{SPACE}nests{ESCAPE},12934,1084703,13,1,52
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,53,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,the{SPACE}child{SPACE}trips{ESCAPE},9082,1095167,31,1,53
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,54,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,he{SPACE}listens{SPACE}to{SPACE}his{SPACE}body{ESCAPE},11416,1114550,24,1,54
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,55,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,{SHIFT}Feburary{SPACE}has{SPACE}28{SPACE}d{CAPSLOCK}{CAPSLOCK}ays{ESCAPE},22598,1138148,7,1,55
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,56,A180710_2T.wav,THEY had TWO EMPTY BOTTLES.   ,2Talker,TypeSPINProc,StimList,is{SPACE}worth{SPACE}28{SPACE}cense{SPACE}i{SPACE}wear{SPACE}my{SPACE}hat{ESCAPE},29666,1168898,10,1,56
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,57,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,blue{SPACE}green{SPACE}leaves{SPACE}monday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{ESCAPE},17118,1187881,58,1,57
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,58,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,people{SPACE}wear{SPACE}shoes{SPACE}on{SPACE}their{SPACE}feet{SPACE}a{SPACE}quarter{SPACE}is{ESCAPE},20305,1208984,53,1,58
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,59,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,monday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{SPACE}of{SPACE}the{SPACE}week{ESCAPE},15187,1225231,9,1,59
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,60,A180901_8T.wav,The BOOK TELLS a STORY.   ,8Talker,TypeSPINProc,StimList,bookshelves{ESCAPE},10826,1237086,17,1,60
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,61,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,elefants{SPACE}are{SPACE}big{SPACE}animals{SPACE}for{SPACE}dessert{ESCAPE},19753,1259629,54,1,61
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,62,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,he{SPACE}heard{SPACE}the{SPACE}ticking{SPACE}of{SPACE}a{SPACE}clock{ESCAPE},13359,1274100,11,1,62
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,63,A181012_SSN.wav,The MILK was by the FRONT DOOR.   ,SSN,TypeSPINProc,StimList,the{SPACE}milk{SPACE}is{SPACE}by{SPACE}the{SPACE}front{SPACE}door{ESCAPE},12790,1287931,44,1,63
SPIN,1014,1,0,60.004,1,-1773854164,0,0,0,64,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,a{SPACE}dish{SPACE}cloth{SPACE}is{SPACE}very{SPACE}wet{ESCAPE},18646,1308002,25,1,64
