ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,20,A181008_SSN.wav,SOMEONE is CROSSING the ROAD.   ,SSN,TypeSPINProc,StimList,someone{SPACE}is{SPACE}crossing{SPACE}the{SPACE}road{ESCAPE},9787,374840,40,1,20
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,21,A180708_2T.wav,The YOUNG PEOPLE are DANCING.,2Talker,TypeSPINProc,StimList,the{SPACE}young{SPACE}people{SPACE}are{SPACE}dancing{ESCAPE},11684,387303,8,1,21
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,22,A180907_8T.wav,The FIVE MEN are WORKING.    ,8Talker,TypeSPINProc,StimList,five{SPACE}panel{ESCAPE},5949,393767,23,1,22
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,23,A180710_2T.wav,THEY had TWO EMPTY BOTTLES.   ,2Talker,TypeSPINProc,StimList,they{SPACE}had{SPACE}two{SPACE}{ESCAPE},11403,405854,10,1,23
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,24,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,mother{SPACE}tight{SPACE}the{SPACE}string{ESCAPE},15800,422301,62,1,24
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,25,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,leaving{ESCAPE},6629,429645,27,1,25
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,26,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}dog{SPACE}came{SPACE}back{ESCAPE},7521,438237,2,1,26
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,27,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,the{SPACE}children{SPACE}droped{SPACE}to{SPACE}bed{ESCAPE},20798,459563,1,1,27
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,28,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,the{SPACE}bus{SPACE}left{SPACE}early{ESCAPE},7877,468075,9,1,28
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,29,A181504_1T.wav,The SHOP CLOSED for LUNCH.   ,1T,TypeSPINProc,StimList,the{SPACE}football{SPACE}had{SPACE}the{SPACE}goal{SPACE}post{ESCAPE},18996,488010,52,1,29
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,30,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,the{SPACE}buckets{SPACE}holds{SPACE}luck{ESCAPE},16780,505393,47,1,30
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,31,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,the{SPACE}nice{SPACE}people{SPACE}are{SPACE}coming{ESCAPE},10053,516048,55,1,31
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,32,A180716_2T.wav,The NEW ROAD is on the MAP.   ,2Talker,TypeSPINProc,StimList,the{SPACE}new{SPACE}road{SPACE}ia{SPACE}built{ESCAPE},10188,526616,16,1,32
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,33,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,th{LEFTARROW}{LEFTARROW}{LEFTARROW}e{SPACE}puppy{SPACE}plays{SPACE}the{SPACE}ball{ESCAPE},23206,550167,64,1,33
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,34,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,people{SPACE}wear{SPACE}scalves{ESCAPE},11500,562110,15,1,34
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,35,A180901_8T.wav,The BOOK TELLS a STORY.   ,8Talker,TypeSPINProc,StimList,the{SPACE}book{SPACE}tells{SPACE}a{SPACE}story{ESCAPE},7173,570182,17,1,35
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,36,A180706_2T.wav,MOTHER GOT a SAUCEPAN.,2Talker,TypeSPINProc,StimList,mother{SPACE}gus{ESCAPE},8909,579917,6,1,36
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,37,A181013_SSN.wav,The SHIRTS are HANGING in the CLOSET.   ,SSN,TypeSPINProc,StimList,the{SPACE}shirts{SPACE}are{SPACE}hanging{SPACE}in{SPACE}the{SPACE}closet{ESCAPE},16875,599316,45,1,37
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,38,A180713_2T.wav,The GIRL has a PICTURE BOOK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}gril{SPACE}has{SPACE}a{SPACE}picture{ESCAPE},10757,611147,13,1,38
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,39,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,the{SPACE}boys{SPACE}{SPACE}to{SPACE}school{ESCAPE},13604,626027,54,1,39
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,40,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,x{ESCAPE},5978,633034,22,1,40
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,41,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,kitchen{SPACE}plot{SPACE}run{ESCAPE},13195,648617,38,1,41
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,42,A181012_SSN.wav,The MILK was by the FRONT DOOR.   ,SSN,TypeSPINProc,StimList,the{SPACE}milk{SPACE}is{SPACE}fine{ESCAPE},13537,663841,44,1,42
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,43,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,the{SPACE}dinner{SPACE}plate{SPACE}is{SPACE}hot{ESCAPE},9243,675080,29,1,43
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,44,A180705_2T.wav,The FRUIT IS on the GROUND.   ,2Talker,TypeSPINProc,StimList,our{SPACE}food{SPACE}is{SPACE}on{SPACE}the{SPACE}ground{ESCAPE},15235,690871,5,1,44
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,45,A181508_1T.wav,SHE BUMPED her HEAD.   ,1T,TypeSPINProc,StimList,she{SPACE}bumped{SPACE}her{SPACE}head{ESCAPE},8774,700159,56,1,45
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,46,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,she{SPACE}is{SPACE}frustrated{ESCAPE},15866,716918,19,1,46
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,47,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,she{SPACE}is{SPACE}stearing{SPACE}at{SPACE}window{ESCAPE},25484,743868,20,1,47
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,48,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,the{SPACE}ball{SPACE}is{SPACE}bump{ESCAPE},10693,755476,11,1,48
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,49,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,the{SPACE}washed{SPACE}in{SPACE}cold{SPACE}water{ESCAPE},8898,766963,7,1,49
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,50,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,the{SPACE}child{SPACE}drinks{SPACE}milk{ESCAPE},12805,781370,31,1,50
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,51,A181503_1T.wav,HE is SUCKING his THUMB.   ,1T,TypeSPINProc,StimList,he{SPACE}is{SPACE}sunken{SPACE}in{SPACE}{ESCAPE},15058,797322,51,1,51
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,52,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,the{SPACE}walked{SPACE}across{SPACE}the{SPACE}grass{ESCAPE},12913,811193,61,1,52
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,53,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,the{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{ESCAPE},9766,822328,30,1,53
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,54,A181004_SSN.wav,The GOOD BOY is HELPING.   ,SSN,TypeSPINProc,StimList,the{SPACE}good{SPACE}boy{SPACE}is{SPACE}helping{ESCAPE},9416,832744,36,1,54
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,55,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,they{SPACE}lock{SPACE}dish{SPACE}closet{ESCAPE},17013,851191,25,1,55
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,56,A180712_2T.wav,FATHER FORGOT the BREAD.   ,2Talker,TypeSPINProc,StimList,the{SPACE}father{SPACE}got{SPACE}the{SPACE}bread{ESCAPE},12108,864502,12,1,56
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,57,A181501_1T.wav,A MAN is TURNING the FAUCET.   ,1T,TypeSPINProc,StimList,a{SPACE}man{SPACE}is{SPACE}turning{SPACE}the{SPACE}false{ESCAPE},33768,899428,49,1,57
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,58,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,the{SPACE}trian{SPACE}stops{SPACE}at{SPACE}the{SPACE}station{ESCAPE},11298,911772,63,1,58
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,59,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,he{SPACE}listened{SPACE}to{SPACE}his{SPACE}father{ESCAPE},17355,929795,24,1,59
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,60,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}chicken{SPACE}lays{SPACE}legs{ESCAPE},10108,940514,48,1,60
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,61,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,they{SPACE}are{SPACE}writing{SPACE}the{SPACE}{ESCAPE},20121,961977,42,1,61
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,62,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,the{SPACE}daughter{SPACE}set{SPACE}the{SPACE}table{ESCAPE},12284,975272,60,1,62
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,63,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,the{SPACE}floor{SPACE}looked{SPACE}clean{ESCAPE},19265,995119,3,1,63
SPIN,2014,1,0,60.003,1,-1136406929,0,0,0,64,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,teh{SPACE}orange{SPACE}was{SPACE}very{SPACE}sweet{ESCAPE},8861,1004447,14,1,64
